dataset_name,pos_x,pos_y,rel_size
Augtrain,0.5102150791259089,0.31091838618408413,0.06449884504560284
Augtrain,0.4775529866974264,0.4146377311060655,0.0089075212647929
Augtrain,0.5242286559594252,0.41539607853084415,0.008898853550295857
Augtrain,0.5278889328339111,0.4294416405589975,0.00780315438835416
Augtrain,0.4634815828085669,0.44932350888895717,0.007823858512615713
Augtrain,0.5858821585335274,0.5025956324060395,0.1706348648469524
Augtrain,0.4107112952944236,0.48528237861916046,0.1706428983143777
Augtrain,0.5636802448890474,0.5001108997107633,0.018961569264435495
Augtrain,0.44212906450306627,0.4895189719266761,0.01896438924796679
Augtrain,0.49480290130824656,0.2754002027811466,0.016211592448846807
Augtrain,0.5459077767807997,0.29130267064930027,0.016191117521532798
Augtrain,0.5653613661436347,0.5287087353324641,0.03218181818181818
Augtrain,0.5668198989189863,0.4801251629726206,0.03218181818181818
Augtrain,0.6346946551804086,0.38343859058486157,0.013122699976398807
Augtrain,0.3703695115282306,0.3966308862683602,0.013120514680815726
Augtrain,0.4759573485397501,0.2815318462844425,0.04096876208677451
Augtrain,0.5293097412646334,0.27139777689502825,0.04097331240188383
Augtrain,0.5667210363526981,0.40950507759991794,0.17201139827760364
Augtrain,0.5383899458665127,0.38058226797912287,0.17202043735579844
Augtrain,0.6081560153319014,0.39988141619040685,0.0852420269182942
Augtrain,0.42682080160492875,0.3744369458750965,0.08522374003364787
Augtrain,0.33342009090350716,0.31546490269132665,0.031296711509715996
Augtrain,0.5643554591561057,0.25691528588930784,0.03130709184520844
Augtrain,0.3820159531763119,0.33064603346406446,0.11215105605408095
Augtrain,0.5909117110298383,0.29729918032369734,0.11215391566437326
Augtrain,0.5920578912647857,0.2525497262244891,0.020347644147587815
Augtrain,0.5671784725536222,0.2253569943630675,0.020355691465819017
Augtrain,0.6294409937448681,0.43425025241503007,0.05286480587685407
Augtrain,0.37016432018329554,0.3886763971037307,0.05285878779854684
Augtrain,0.5082575048593787,0.33633171243202,0.14320444732815868
Augtrain,0.4799677113952041,0.3410345758274281,0.14321846538341385
Augtrain,0.3016553022019893,0.3862172484320569,0.00904895896406932
Augtrain,0.299205787288009,0.3781619211010816,0.00904895896406932
Augtrain,0.418583886894397,0.30718823403419837,0.043421697332184435
Augtrain,0.5784571509055721,0.3094199262371902,0.0434318346934293
Augtrain,0.6023027276774694,0.490105562301569,0.08737748027731293
Augtrain,0.41493944618954726,0.45240179857282703,0.08735091773580896
Augtrain,0.5503031788762937,0.42301031010732265,0.12337168635004309
Augtrain,0.5561135383404289,0.43199834350258237,0.12336830722962813
Augtrain,0.5225521369818025,0.33593113164638405,0.023417148034885038
Augtrain,0.510358056074878,0.3466892628011137,0.02339166383508891
Augtrain,0.5208927667832479,0.33620946228163523,0.029540270667545238
Augtrain,0.41151771453616026,0.3599590619948355,0.029533512426715328
Augtrain,0.4536117890750356,0.48850092552871593,0.06814672140841739
Augtrain,0.4607576285536667,0.47261880934098527,0.06815010052883234
Augtrain,0.6321172176173894,0.38561078756812484,0.17962088450083635
Augtrain,0.35028622631038725,0.42493440183132763,0.1796259842519685
Augtrain,0.5923512535270054,0.6124799389470613,0.11066251454026677
Augtrain,0.43733654437555575,0.6464051715592226,0.11069381197544195
Augtrain,0.3200048386246808,0.5096389083671548,0.009737937280470626
Augtrain,0.33654709614913303,0.4158731967343057,0.00974595204366443
Augtrain,0.3319791522016072,0.3039511498590223,0.02936813533644742
Augtrain,0.2614072256576942,0.40886065061702687,0.02937602575432395
Augtrain,0.46935754131257557,0.40603280709394807,0.039847992853395346
Augtrain,0.463644954610387,0.42548742206145734,0.03983381308225685
Augtrain,0.38282301012453124,0.398467186909006,0.12638586176018382
Augtrain,0.4070292245884072,0.3649271298771183,0.12639937824184364
Augtrain,0.6906105163876848,0.3265784304006873,0.029084089411526178
Augtrain,0.7472042932058621,0.4141840448417682,0.029080710291111225
Augtrain,0.523160364797382,0.5043593996405351,0.06366802582398913
Augtrain,0.5243001516790925,0.4985466085152333,0.06367935213500962
Augtrain,0.4665761455368088,0.3453123025222066,0.07638963842417701
Augtrain,0.5882608612369356,0.3729291364610035,0.07638963842417701
Augtrain,0.40778396649638665,0.35491316560418085,0.04656353246458602
Augtrain,0.40127595126194104,0.3566881521703301,0.04656920437304142
Augtrain,0.3827075831512356,0.32390819454520126,0.029511448955291526
Augtrain,0.3432451032466972,0.4061639303780023,0.029511448955291526
Augtrain,0.5785336129996533,0.43582784612302633,0.11538177395890162
Augtrain,0.5390346439925278,0.40538695819407283,0.1153675668303328
